index,Place_name,Address1,Hours,Phone,emails,Location,Reviewscount,Total_score,website,Category,Claimed,Latitude,Longitude,Place_id,Cid,Featured_Image,reviewurl
98,Gunting Rambut Mas Brow,"Jl. Tambak Dukuh No.11, Kapasari, Kec. Genteng, Surabaya, Jawa Timur 60273","Kamis:[08.00â€“20.00],Jumat:[08.00â€“20.00],Sabtu:[08.00â€“20.00],Minggu:[08.00â€“20.00],Senin:[08.00â€“20.00],Selasa:[08.00â€“20.00],Rabu:[08.00â€“20.00]",8123586061,,https://www.google.com/maps?cid=5634309334721169316,2,5,,Tempat Cukur Rambut,no,-7.2510933,112.7510332,ChIJPVSq_m351y0RpAe58nwWMU4,0x2dd7f96dfeaa543d:0x4e31167cf2b907a4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid,https://search.google.com/local/reviews?placeid=ChIJPVSq_m351y0RpAe58nwWMU4&q=barbershop+Genteng&authuser=0&hl=in&gl=ID
99,Gent's Barbershop,"Ruko, Jl. Babatan Pantai Jl. Kenjeran No.598, Dukuh Sutorejo, Kec. Mulyorejo, Surabaya, Jawa Timur 60113","Kamis:[09.00â€“21.00],Jumat:[09.00â€“21.00],Sabtu:[09.00â€“21.00],Minggu:[09.00â€“21.00],Senin:[09.00â€“21.00],Selasa:[09.00â€“21.00],Rabu:[09.00â€“21.00]",8113326671,,https://www.google.com/maps?cid=2086772475959063377,169,4.6,,Salon Rambut,yes,-7.2524865,112.7926974,ChIJA77nd-751y0RUTOavIK09Rw,0x2dd7f9ee77e7be03:0x1cf5b482bc9a3351,https://lh5.googleusercontent.com/p/AF1QipN9cIY5GShHmTNqqWEtw8BcbNRQK4IGXdBXMQZM,https://search.google.com/local/reviews?placeid=ChIJA77nd-751y0RUTOavIK09Rw&q=barbershop+Genteng&authuser=0&hl=in&gl=ID
100,Potong Rambut Cahaya,"QP2W+78X, Jl. Undaan Kulon, Peneleh, Kec. Genteng, Surabaya, Jawa Timur 60274",,,,https://www.google.com/maps?cid=14726068668558881078,2,5,,Tempat Cukur Rambut,no,-7.2492524,112.7458489,ChIJb_cCY2z51y0RNjF2l26BXcw,0x2dd7f96c6302f76f:0xcc5d816e97763136,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFg3W08GohTv1EFbV-NZ9drtvH543KrImKl_q8Zb8yFTd8MerfWC6jDpB-bzYwbW9ldoRJ44bGXccmWa5EwL8uwWOIuypWrY5Mj8Vi11py69fzonRkhB7HdrzgSsRgKGFHkkLrvBusT7M2UaIeu3I4fAW_CAjtsxePe6jexgeDix31XLWv7uW3WX5WUchCAy2jwPTM,https://search.google.com/local/reviews?placeid=ChIJb_cCY2z51y0RNjF2l26BXcw&q=barbershop+Genteng&authuser=0&hl=in&gl=ID
101,Mr.Boss Barbershop Pacar keling,"Jl. Pacar Keling No.15, RT.004/RW.11, Pacar Keling, Kec. Tambaksari, Surabaya, Jawa Timur 60131","Kamis:[11.00â€“22.00],Jumat:[11.00â€“22.00],Sabtu:[11.00â€“22.00],Minggu:[11.00â€“22.00],Senin:[11.00â€“22.00],Selasa:[11.00â€“22.00],Rabu:[11.00â€“22.00]",85100722747,,https://www.google.com/maps?cid=3508238381057526552,101,4.6,,"Tempat Cukur Rambut,Salon Rambut",no,-7.2589736,112.7563307,ChIJT5pdOdj51y0RGEtTWjjErzA,0x2dd7f9d8395d9a4f:0x30afc4385a534b18,https://lh5.googleusercontent.com/p/AF1QipOIQ10hn2Z3_4nXNqBBZ0dEkPpw1hlHbVYE2ktl,https://search.google.com/local/reviews?placeid=ChIJT5pdOdj51y0RGEtTWjjErzA&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
102,Pangkas Rambut Mas Day,"Jl. Tambaksari No.43, Tambaksari, Kec. Tambaksari, Surabaya, Jawa Timur 60136","Kamis:[11.00â€“22.00],Jumat:[02.00â€“22.00],Sabtu:[11.00â€“22.00],Minggu:[11.00â€“22.00],Senin:[11.00â€“22.00],Selasa:[11.00â€“22.00],Rabu:[11.00â€“22.00]",85856786981,,https://www.google.com/maps?cid=2069671540877893857,130,4.5,,Tempat Cukur Rambut,no,-7.2527789,112.7548397,ChIJhb0AE3H51y0R4SDDA03zuBw,0x2dd7f9711300bd85:0x1cb8f34d03c320e1,https://lh5.googleusercontent.com/p/AF1QipNEXPvAmDED5nwq1dL5G8Wg_exD-DyqbiwHrpkS,https://search.google.com/local/reviews?placeid=ChIJhb0AE3H51y0R4SDDA03zuBw&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
103,MR. MBOIS Barbershop,"Jl. Kapas Gading Madya I No.21, Gading, Kec. Tambaksari, Surabaya, Jawa Timur 60134","Kamis:[10.00â€“22.00],Jumat:[10.00â€“22.00],Sabtu:[10.00â€“22.00],Minggu:[10.00â€“22.00],Senin:[10.00â€“22.00],Selasa:[10.00â€“22.00],Rabu:[10.00â€“22.00]",85101723492,,https://www.google.com/maps?cid=17383834714640176897,94,4.5,,Tempat Cukur Rambut,no,-7.239105,112.7722062,ChIJBZCQjKT51y0RAVc7yJHJP_E,0x2dd7f9a48c909005:0xf13fc991c83b5701,https://lh5.googleusercontent.com/p/AF1QipOeNXJy96HNSobHAAvcI1oUUPklfl8El9dTnrHt,https://search.google.com/local/reviews?placeid=ChIJBZCQjKT51y0RAVc7yJHJP_E&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
104,al_musa Barbershop,"Jl. Gersikan, Pacar Keling, Kec. Tambaksari, Surabaya, Jawa Timur 60131","Kamis:[08.30â€“22.00],Jumat:[08.30â€“22.00],Sabtu:[08.30â€“22.00],Minggu:[08.30â€“22.00],Senin:[08.30â€“22.00],Selasa:[08.30â€“22.00],Rabu:[08.30â€“22.00]",87774847435,,https://www.google.com/maps?cid=3068240442213900270,32,4.7,,Tempat Cukur Rambut,yes,-7.2544753,112.7617263,ChIJjTDtQHb51y0R7p-lC22UlCo,0x2dd7f97640ed308d:0x2a94946d0ba59fee,https://lh5.googleusercontent.com/p/AF1QipPzBgQKG8evO07O2qzltoprDlJHz3BKqB3JgoIX,https://search.google.com/local/reviews?placeid=ChIJjTDtQHb51y0R7p-lC22UlCo&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
105,UPTOWN BARBERSHOP,"RUKO PALMA GALERIA, RB1 NO. 10, Bringin, Kec. Sambikerep, Surabaya, Jawa Timur","Kamis:[10.00â€“22.00],Jumat:[10.00â€“22.00],Sabtu:[10.00â€“22.00],Minggu:[10.00â€“22.00],Senin:[10.00â€“22.00],Selasa:[10.00â€“22.00],Rabu:[10.00â€“22.00]",82337459291,,https://www.google.com/maps?cid=18309723765833079033,83,5,,Tempat Cukur Rambut,yes,-7.262428,112.6368449,ChIJhXOAtq771y0R-RgChsE0Gf4,0x2dd7fbaeb6807385:0xfe1934c1860218f9,https://lh5.googleusercontent.com/p/AF1QipMXjYUJHmvwb4diSrPvuBIBMmHjaXoZpa_xBXsp,https://search.google.com/local/reviews?placeid=ChIJhXOAtq771y0R-RgChsE0Gf4&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
106,BarBer Shop Sampoerna,"Jl. Tapak Siring No.14, Pacar Keling, Kec. Tambaksari, Surabaya, Jawa Timur 60131","Kamis:[09.00â€“21.00],Jumat:[09.00â€“21.00],Sabtu:[09.00â€“21.00],Minggu:[09.00â€“21.00],Senin:[09.00â€“21.00],Selasa:[09.00â€“21.00],Rabu:[09.00â€“21.00]",81233372964,,https://www.google.com/maps?cid=2045065835833530762,39,4.7,,Tempat Cukur Rambut,no,-7.2619157,112.7533355,ChIJdwOTg1H51y0Rihkl34qIYRw,0x2dd7f95183930377:0x1c61888adf25198a,https://lh5.googleusercontent.com/p/AF1QipOIt7lkVoZswhVZ4VOEJTlnQ2hazhheSemCh4NR,https://search.google.com/local/reviews?placeid=ChIJdwOTg1H51y0Rihkl34qIYRw&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
107,Cut Of Hope BarberShop Dharmahusada,"131-135, Jl. Kedung Sroko No.131, RT.009/RW.03, Pacar Kembang, Kec. Tambaksari, Surabaya, Jawa Timur 60132","Kamis:[11.00â€“22.00],Jumat:[13.00â€“22.00],Sabtu:[11.00â€“22.00],Minggu:[11.00â€“22.00],Senin:[11.00â€“22.00],Selasa:[11.00â€“22.00],Rabu:[11.00â€“22.00]",82331931660,,https://www.google.com/maps?cid=17290498756796116790,41,5,,Tempat Cukur Rambut,yes,-7.2655294,112.760439,ChIJcafbLHj51y0RNm8qpAIx9O8,0x2dd7f9782cdba771:0xeff43102a42a6f36,https://lh5.googleusercontent.com/p/AF1QipMwFFKJJ4VMhYzy9Q9-JgWqGYI1c3feCFabHOkd,https://search.google.com/local/reviews?placeid=ChIJcafbLHj51y0RNm8qpAIx9O8&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
108,ONS Barbershop,"Jl. Kapas Krampung No.196, Ploso, Kec. Tambaksari, Surabaya, Jawa Timur 60133","Kamis:[10.00â€“21.30],Jumat:[10.00â€“21.30],Sabtu:[10.00â€“21.30],Minggu:[10.00â€“21.30],Senin:[10.00â€“21.30],Selasa:[10.00â€“21.30],Rabu:[10.00â€“21.30]",,,https://www.google.com/maps?cid=4319321285499810001,35,4.3,onsbarbershop.com,"Tempat Cukur Rambut,Salon Rambut",yes,-7.2503919,112.7640339,ChIJ3bfXxvb51y0R0fD_DNNP8Ts,0x2dd7f9f6c6d7b7dd:0x3bf14fd30cfff0d1,https://lh5.googleusercontent.com/p/AF1QipOhAHx9CZk8YUgJN3hH5dcpufX4wX9SY2ID6suS,https://search.google.com/local/reviews?placeid=ChIJ3bfXxvb51y0R0fD_DNNP8Ts&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
109,Bagus Haircut & Barbershop,"Jl. Setro Gg. V No.24a, Gading, Kec. Tambaksari, Surabaya, Jawa Timur 60134","Kamis:[18.00â€“22.00],Jumat:[18.00â€“22.00],Sabtu:[Tutup],Minggu:[18.00â€“22.00],Senin:[18.00â€“22.00],Selasa:[18.00â€“22.00],Rabu:[18.00â€“22.00]",88234174370,,https://www.google.com/maps?cid=514531719959645385,23,5,instagram.com,Tempat Cukur Rambut,yes,-7.2434343,112.773297,ChIJdwCWfZj51y0RyYzdid_7Iwc,0x2dd7f9987d960077:0x723fbdf89dd8cc9,https://lh5.googleusercontent.com/p/AF1QipNWWQdFjLmZoHl3bAHVzVyfXVDoPOrpv_oDoZPm,https://search.google.com/local/reviews?placeid=ChIJdwCWfZj51y0RyYzdid_7Iwc&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
110,Oscar Barbershop,"A, Jl. Kapas Madya II No.54, Gading, Kec. Tambaksari, Surabaya, Jawa Timur 60153","Kamis:[09.00â€“12.00],Jumat:[09.00â€“12.00],Sabtu:[09.00â€“12.00],Minggu:[09.00â€“12.00],Senin:[09.00â€“12.00],Selasa:[09.00â€“12.00],Rabu:[09.00â€“12.00]",85641935186,,https://www.google.com/maps?cid=5601424568211751052,111,4.5,,Tempat Cukur Rambut,no,-7.2368589,112.7680928,ChIJy6Ukcqb51y0RjEBomPdBvE0,0x2dd7f9a67224a5cb:0x4dbc41f79868408c,https://lh5.googleusercontent.com/p/AF1QipNE9X5h6eUWDMXyOfSrwVqZEdk5VdAdr2vSqDki,https://search.google.com/local/reviews?placeid=ChIJy6Ukcqb51y0RjEBomPdBvE0&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
111,WAROONG CUKUR BARBERSHOP,"Gg. Masjid Jl. Gersikan No.47, RT.003/RW.07, Pacar Keling, Kec. Tambaksari, Surabaya, Jawa Timur 60131","Kamis:[10.00â€“22.00],Jumat:[18.00â€“22.00],Sabtu:[10.00â€“22.00],Minggu:[10.00â€“22.00],Senin:[10.00â€“22.00],Selasa:[10.00â€“22.00],Rabu:[10.00â€“22.00]",85785757965,,https://www.google.com/maps?cid=18262358526842594666,29,5,,"Tempat Cukur Rambut,Salon Rambut",yes,-7.2671234,112.7527835,ChIJ795agNf71y0RamVHcVLucP0,0x2dd7fbd7805adeef:0xfd70ee527147656a,https://lh5.googleusercontent.com/p/AF1QipN-YUmp4V7Vrkt492vdKcF2B40ZRp_3wQGIdVd8,https://search.google.com/local/reviews?placeid=ChIJ795agNf71y0RamVHcVLucP0&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
112,Morven Barbershop Ploso,"Jl. Ploso Baru No.20a, Pacar Kembang, Kec. Tambaksari, Surabaya, Jawa Timur 60133","Kamis:[12.00â€“22.00],Jumat:[13.00â€“22.00],Sabtu:[12.00â€“22.00],Minggu:[12.00â€“22.00],Senin:[12.00â€“22.00],Selasa:[12.00â€“22.00],Rabu:[12.00â€“22.00]",8170823319,,https://www.google.com/maps?cid=6963878736011011947,20,4.5,,Tempat Cukur Rambut,yes,-7.2589417,112.7738133,ChIJLzjuFxT51y0RayfVbtCqpGA,0x2dd7f91417ee382f:0x60a4aad06ed5276b,https://lh5.googleusercontent.com/p/AF1QipM6jAqUiutxTJGuem0Aj9N-aO7gK1DUuxAjtGQY,https://search.google.com/local/reviews?placeid=ChIJLzjuFxT51y0RayfVbtCqpGA&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
113,Mr.Mbois Barbershop Kalijudan,"Jl. Kalijudan No.9A, Pacar Kembang, Kec. Tambaksari, Surabaya, Jawa Timur 60132","Kamis:[10.00â€“22.00],Jumat:[10.00â€“22.00],Sabtu:[10.00â€“22.00],Minggu:[10.00â€“22.00],Senin:[10.00â€“22.00],Selasa:[10.00â€“22.00],Rabu:[10.00â€“22.00]",81332422288,,https://www.google.com/maps?cid=9977176928156304816,123,4.4,,Tempat Cukur Rambut,no,-7.2623811,112.7739048,ChIJG7UCjk751y0RsMX6B44Ndoo,0x2dd7f94e8e02b51b:0x8a760d8e07fac5b0,https://lh5.googleusercontent.com/p/AF1QipPGOhecTv0VX_vOM2-Vx6B3AKEJoXMGHwEAF5I8,https://search.google.com/local/reviews?placeid=ChIJG7UCjk751y0RsMX6B44Ndoo&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
114,Sobat barbershop PLOSO,"Jl. Ploso Baru No.110A, Pacar Kembang, Kec. Tambaksari, Surabaya, Jawa Timur 60134","Kamis:[10.00â€“21.00],Jumat:[11.00â€“21.00],Sabtu:[10.00â€“21.00],Minggu:[11.00â€“18.00],Senin:[10.00â€“21.00],Selasa:[10.00â€“21.00],Rabu:[10.00â€“21.00]",81953356787,,https://www.google.com/maps?cid=5323436352540693028,47,4.7,business.site,Salon Rambut,yes,-7.2569833,112.7711925,ChIJpU2_JzX51y0RJNKWaSil4Ek,0x2dd7f93527bf4da5:0x49e0a5286996d224,https://lh5.googleusercontent.com/p/AF1QipNvoSTcVArTgisDAj6twk9e7J0OQv_8zgqATpib,https://search.google.com/local/reviews?placeid=ChIJpU2_JzX51y0RJNKWaSil4Ek&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
115,Sea'B Barbershop,"Jl. Manukan Tengah No.20 P, Manukan Kulon, Kec. Tandes, Surabaya, Jawa Timur 60185","Kamis:[10.00â€“21.30],Jumat:[10.00â€“21.30],Sabtu:[10.00â€“21.30],Minggu:[10.00â€“21.30],Senin:[10.00â€“21.30],Selasa:[12.00â€“21.30],Rabu:[10.00â€“21.30]",81234714134,,https://www.google.com/maps?cid=14379079345538451690,718,5,,"Tempat Cukur Rambut,Penata Rambut",yes,-7.2652415,112.6638507,ChIJnz4gS8j_1y0R6sj5K3vAjMc,0x2dd7ffc84b203e9f:0xc78cc07b2bf9c8ea,https://lh5.googleusercontent.com/p/AF1QipMtzhiOPbE3XG9SY-xYFmAI4BtpIJjgERy0XPZQ,https://search.google.com/local/reviews?placeid=ChIJnz4gS8j_1y0R6sj5K3vAjMc&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
116,Faiz barbershop,"Jl. Randu No.60, Sidotopo Wetan, Kec. Kenjeran, Surabaya, Jawa Timur 60128","Kamis:[10.00â€“23.00],Jumat:[10.00â€“23.00],Sabtu:[10.00â€“23.00],Minggu:[10.00â€“23.00],Senin:[10.00â€“23.00],Selasa:[10.00â€“23.00],Rabu:[10.00â€“23.00]",83832751890,,https://www.google.com/maps?cid=10276306908560753334,37,5,,Tempat Cukur Rambut,yes,-7.2243111,112.7627753,ChIJf-KSMvv51y0RtgKo56_GnI4,0x2dd7f9fb3292e27f:0x8e9cc6afe7a802b6,https://lh5.googleusercontent.com/p/AF1QipMEp6_di-c6DJ4A7FHUdVcgcr6R8BG5wFJJxg-C,https://search.google.com/local/reviews?placeid=ChIJf-KSMvv51y0RtgKo56_GnI4&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
117,Lynford Barbershop #4 - Graha Natura,"Graha Natura BS 09, Surabaya, Jawa Timur 60216","Kamis:[09.00â€“21.00],Jumat:[09.00â€“21.00],Sabtu:[09.00â€“21.00],Minggu:[09.00â€“21.00],Senin:[09.00â€“21.00],Selasa:[09.00â€“21.00],Rabu:[09.00â€“21.00]",8113330114,lynfordbarbershop@gmail.com,https://www.google.com/maps?cid=17423817774865511389,183,5,lynfordbarbershop.com,Tempat Cukur Rambut,yes,-7.2789361,112.66071,ChIJD2gUHdT91y0R3fP-bfPVzfE,0x2dd7fdd41d14680f:0xf1cdd5f36dfef3dd,https://lh5.googleusercontent.com/p/AF1QipP8QPD8cqhvuy18YCkdHzs-H5wGU8BcoaOFkuaQ,https://search.google.com/local/reviews?placeid=ChIJD2gUHdT91y0R3fP-bfPVzfE&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
118,PANGKAS RAMBUT MAS DAY,"38, Jl. Lb. Jaya Utara No.3C, Gading, Kec. Tambaksari, Surabaya, Jawa Timur 60134","Kamis:[11.00â€“22.00],Jumat:[14.00â€“22.00],Sabtu:[11.00â€“22.00],Minggu:[11.00â€“22.00],Senin:[11.00â€“22.00],Selasa:[11.00â€“22.00],Rabu:[11.00â€“22.00]",81333815151,,https://www.google.com/maps?cid=8451113282251381605,22,4.8,,Tempat Cukur Rambut,yes,-7.2404387,112.7786259,ChIJnSS--VT51y0RZdstGcFiSHU,0x2dd7f954f9be249d:0x754862c1192ddb65,https://lh5.googleusercontent.com/p/AF1QipMF2yi4Wwkrx5nDCU5xK7bsVy-ueaYJnyvLy8nD,https://search.google.com/local/reviews?placeid=ChIJnSS--VT51y0RZdstGcFiSHU&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
119,Zafran Barbershop,"Jl. Tengger Raya No.41c, Kandangan, Kec. Benowo, Surabaya, Jawa Timur 60185","Kamis:[10.00â€“21.00],Jumat:[10.00â€“21.00],Sabtu:[10.00â€“21.00],Minggu:[10.00â€“21.00],Senin:[10.00â€“21.00],Selasa:[Tutup],Rabu:[10.00â€“21.00]",82244284482,,https://www.google.com/maps?cid=2986345433089866348,21,4.9,,Tempat Cukur Rambut,no,-7.2560151,112.6581923,ChIJzQoysrn_1y0RbHruW1mhcSk,0x2dd7ffb9b2320acd:0x2971a1595bee7a6c,https://lh5.googleusercontent.com/p/AF1QipMQviglxHFibPbYDcCo9nUNaH26X93qUN9ygnIH,https://search.google.com/local/reviews?placeid=ChIJzQoysrn_1y0RbHruW1mhcSk&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
120,Sobat Barbershop Surabaya,"Jl. Tambak Laban No.18 A, Tambakrejo, Kec. Simokerto, Surabaya, Jawa Timur 60141","Kamis:[09.30â€“21.30],Jumat:[09.30â€“21.30],Sabtu:[09.30â€“21.30],Minggu:[12.00â€“19.00],Senin:[09.00â€“21.30],Selasa:[09.30â€“21.30],Rabu:[09.30â€“21.30]",8.59E+11,,https://www.google.com/maps?cid=6043848185740525648,94,4.9,,Tempat Cukur Rambut,yes,-7.243303,112.7584318,ChIJDX_H1db51y0RUAB0O-cP4FM,0x2dd7f9d6d5c77f0d:0x53e00fe73b740050,https://lh5.googleusercontent.com/p/AF1QipNsiScdnRUuz2KQEBgyiJyt1eNpXnFF9Q0urY9c,https://search.google.com/local/reviews?placeid=ChIJDX_H1db51y0RUAB0O-cP4FM&q=barbershop+Tambaksari&authuser=0&hl=in&gl=ID
121,Captain Barbershop,"Ruko Central Park, Jl. Raya Mulyosari No.AA 10, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112","Kamis:[10.00â€“21.00],Jumat:[10.00â€“21.00],Sabtu:[10.00â€“21.00],Minggu:[10.00â€“21.00],Senin:[10.00â€“21.00],Selasa:[10.00â€“21.00],Rabu:[10.00â€“21.00]",8113000827,,https://www.google.com/maps?cid=5810722914336013662,849,4.8,,Tempat Cukur Rambut,yes,-7.2659973,112.7961894,ChIJbUmz1QL71y0RXn04PbTVo1A,0x2dd7fb02d5b3496d:0x50a3d5b43d387d5e,https://lh5.googleusercontent.com/p/AF1QipNNQrFtLPQ9eQ4tCh4uUmdRn_WLR0l-GOPHF_7Q,https://search.google.com/local/reviews?placeid=ChIJbUmz1QL71y0RXn04PbTVo1A&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
122,GoodFellas Barbershop Intro,"No.19, Blok RR, Jl. Dharmahusada Indah Timur, Mulyorejo, Kec. Mulyorejo, Surabaya, Jawa Timur 60115","Kamis:[10.00â€“21.00],Jumat:[10.00â€“21.00],Sabtu:[10.00â€“21.00],Minggu:[10.00â€“21.00],Senin:[10.00â€“21.00],Selasa:[10.00â€“21.00],Rabu:[10.00â€“21.00]",81255556664,,https://www.google.com/maps?cid=17317860111133073270,256,4.8,goodfellasindonesia.com,Tempat Cukur Rambut,yes,-7.2730519,112.7820368,ChIJn2P8bCP61y0Rdl_-YQRmVfA,0x2dd7fa236cfc639f:0xf055660461fe5f76,https://lh5.googleusercontent.com/p/AF1QipNvBR5N31-HVP93WaVv59plxtF8IzcD-t8m9xd-,https://search.google.com/local/reviews?placeid=ChIJn2P8bCP61y0Rdl_-YQRmVfA&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
123,The Gentleman Barbershop Mulyosari,"Jl. Raya Mulyosari No.141, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112","Kamis:[10.00â€“21.30],Jumat:[10.00â€“21.30],Sabtu:[10.00â€“21.30],Minggu:[10.00â€“21.30],Senin:[10.00â€“21.30],Selasa:[10.00â€“21.30],Rabu:[10.00â€“21.30]",82233222900,,https://www.google.com/maps?cid=5500442912651662223,365,4.4,instagram.com,Tempat Cukur Rambut,yes,-7.2686662,112.796578,ChIJjbMFmxz61y0Rj9Pqu69_VUw,0x2dd7fa1c9b05b38d:0x4c557fafbbead38f,https://lh5.googleusercontent.com/p/AF1QipNp3cJO5z_m4UEXK3UawGuvYZ_bfGOSKMErhqjU,https://search.google.com/local/reviews?placeid=ChIJjbMFmxz61y0Rj9Pqu69_VUw&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
124,Cutbox 2.0 Mulyosari,"Jl. Raya Mulyosari No.99, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112","Kamis:[11.00â€“20.00],Jumat:[11.00â€“20.00],Sabtu:[11.00â€“20.00],Minggu:[11.00â€“20.00],Senin:[11.00â€“20.00],Selasa:[11.00â€“20.00],Rabu:[11.00â€“20.00]",81330644748,,https://www.google.com/maps?cid=13194931258327570793,58,4.5,business.site,Tempat Cukur Rambut,yes,-7.264366,112.7959577,ChIJ3wc82Tf71y0RaRlQ2BHQHbc,0x2dd7fb37d93c07df:0xb71dd011d8501969,https://lh5.googleusercontent.com/p/AF1QipNZNnfFKrqRH7Htwg4iooDWVbj187wNHFDNLZE,https://search.google.com/local/reviews?placeid=ChIJ3wc82Tf71y0RaRlQ2BHQHbc&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
125,ELEGANCE BARBERSHOP,"Jl. Kalisari Utara I No.121 N1, Kalisari, Mulyorejo, Surabaya, East Java 60114","Kamis:[10.00â€“21.00],Jumat:[10.00â€“21.00],Sabtu:[10.00â€“21.00],Minggu:[10.00â€“21.00],Senin:[10.00â€“21.00],Selasa:[10.00â€“21.00],Rabu:[10.00â€“21.00]",83174777771,,https://www.google.com/maps?cid=6283383212709394144,34,4.8,,Tempat Cukur Rambut,yes,-7.2653769,112.8062274,ChIJNQQFvQH61y0R4DYyvb0PM1c,0x2dd7fa01bd050435:0x57330fbdbd3236e0,https://lh5.googleusercontent.com/p/AF1QipMP70RtWfIN1nkXdk4sRS2XJtF5tLNEvXfh6ial,https://search.google.com/local/reviews?placeid=ChIJNQQFvQH61y0R4DYyvb0PM1c&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
126,Insight Barbershop,"San Diego Main Street Blok MR1 No 12/23 Pakuwon City Sukolilo, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112","Kamis:[10.00â€“21.00],Jumat:[10.00â€“21.00],Sabtu:[10.00â€“21.00],Minggu:[10.00â€“21.00],Senin:[10.00â€“21.00],Selasa:[10.00â€“21.00],Rabu:[10.00â€“21.00]",81268524676,,https://www.google.com/maps?cid=5698136541379695659,272,4.6,,Tempat Cukur Rambut,yes,-7.2698647,112.8053517,ChIJlzyGvQb61y0RKxScjv7YE08,0x2dd7fa06bd863c97:0x4f13d8fe8e9c142b,https://lh5.googleusercontent.com/p/AF1QipOF2MPL8IBVBkix-b67k5rV1JBgsFHaOjvSiqxb,https://search.google.com/local/reviews?placeid=ChIJlzyGvQb61y0RKxScjv7YE08&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
127,SEVENCUT BARBERSHOP,"Ruko San Antonio N1 No, 120, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60112","Kamis:[10.00â€“21.00],Jumat:[10.00â€“21.00],Sabtu:[10.00â€“21.00],Minggu:[10.00â€“21.00],Senin:[10.00â€“21.00],Selasa:[10.00â€“21.00],Rabu:[10.00â€“21.00]",81237293377,,https://www.google.com/maps?cid=15451591190862328966,68,4.7,,Tempat Cukur Rambut,no,-7.2650974,112.8060358,ChIJvWSRgAT71y0RhnTncVIUb9Y,0x2dd7fb04809164bd:0xd66f145271e77486,https://lh5.googleusercontent.com/p/AF1QipNo2arbRbzZdXFwxSPOnWSKqgfjKqECBFRXshBX,https://search.google.com/local/reviews?placeid=ChIJvWSRgAT71y0RhnTncVIUb9Y&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
128,6's Cut Barbershop,"Jl. Manyar Sabrangan No.118, Manyar Sabrangan, Kec. Mulyorejo, Surabaya, Jawa Timur 60116","Kamis:[Tutup],Jumat:[13.00â€“21.00],Sabtu:[13.00â€“21.00],Minggu:[13.00â€“21.00],Senin:[13.00â€“21.00],Selasa:[13.00â€“21.00],Rabu:[13.00â€“21.00]",81331708533,,https://www.google.com/maps?cid=13059985983860674230,48,4.4,,Tempat Cukur Rambut,yes,-7.2823022,112.7674028,ChIJJw0UODT61y0Rto6Yuw5kPrU,0x2dd7fa3438140d27:0xb53e640ebb988eb6,https://lh5.googleusercontent.com/p/AF1QipPKMOuKT8SRwsYMlZMlaptDpqaGRcGVsslg8IZZ,https://search.google.com/local/reviews?placeid=ChIJJw0UODT61y0Rto6Yuw5kPrU&q=barbershop+Mulyorejo&authuser=0&hl=in&gl=ID
